id,text,label
4897,Karim Hasan lives in Dhaka Bangladesh and email is john@yahoo.com,1
4898,I live at Dhaka Bangladesh,0
4899,Contact me at david@gmail.com,1
4900,I live at New York USA,0
4901,amar nam Karim Hasan amar phone 01955667788,1
4902,Contact me at john@yahoo.com,1
4903,ami thaki New York USA,0
4904,My NID number is 9876543210,1
4905,ami thaki Dhaka Bangladesh,0
4906,My NID number is 1234567890,1
4907,My NID number is 1234567890,1
4908,My NID number is 9876543210,1
4909,Nusrat Jahan lives in New York USA and email is rahim@gmail.com,1
4910,amar nam David Miller amar phone 01955667788,1
4911,ami thaki Dhaka Bangladesh,0
4912,I live at Chittagong Bangladesh,0
4913,Nusrat Jahan lives in Chittagong Bangladesh and email is rahim@gmail.com,1
4914,I live at Chittagong Bangladesh,0
4915,I live at New York USA,0
4916,amar nam Karim Hasan amar phone 01712345678,1
4917,amar nam Nusrat Jahan amar phone 01712345678,1
4918,My name is Karim Hasan and my phone number is 01955667788,1
4919,John Smith lives in Chittagong Bangladesh and email is david@gmail.com,1
4920,amar email holo david@gmail.com,1
4921,I live at Chittagong Bangladesh,0
4922,amar nam Rahim Ahmed amar phone 01955667788,1
4923,ami thaki Dhaka Bangladesh,0
4924,Contact me at david@gmail.com,1
4925,amar email holo david@gmail.com,1
4926,David Miller lives in Dhaka Bangladesh and email is john@yahoo.com,1
4927,My NID number is 9876543210,1
4928,ami thaki New York USA,0
4929,ami thaki Chittagong Bangladesh,0
4930,Karim Hasan lives in Chittagong Bangladesh and email is david@gmail.com,1
4931,amar nam Karim Hasan amar phone 01898765432,1
4932,ami thaki Chittagong Bangladesh,0
4933,My name is Karim Hasan and my phone number is 01712345678,1
4934,My NID number is 1234567890,1
4935,My name is Nusrat Jahan and my phone number is 01955667788,1
4936,My name is Karim Hasan and my phone number is 01898765432,1
4937,Contact me at david@gmail.com,1
4938,My NID number is 1234567890,1
4939,My name is Karim Hasan and my phone number is 01898765432,1
4940,Rahim Ahmed lives in New York USA and email is david@gmail.com,1
4941,amar nam Rahim Ahmed amar phone 01955667788,1
4942,amar nam Nusrat Jahan amar phone 01712345678,1
4943,John Smith lives in Chittagong Bangladesh and email is rahim@gmail.com,1
4944,John Smith lives in Chittagong Bangladesh and email is rahim@gmail.com,1
4945,My NID number is 1234567890,1
4946,amar email holo david@gmail.com,1
4947,My name is John Smith and my phone number is 01898765432,1
4948,ami thaki Dhaka Bangladesh,0
4949,amar nam David Miller amar phone 01712345678,1
4950,amar nam David Miller amar phone 01955667788,1
4951,ami thaki Chittagong Bangladesh,0
4952,Contact me at david@gmail.com,1
4953,Contact me at john@yahoo.com,1
4954,My name is David Miller and my phone number is 01955667788,1
4955,Contact me at rahim@gmail.com,1
4956,My name is John Smith and my phone number is 01955667788,1
4957,ami thaki Dhaka Bangladesh,0
4958,I live at Dhaka Bangladesh,0
4959,My NID number is 1234567890,1
4960,amar email holo john@yahoo.com,1
4961,My name is Nusrat Jahan and my phone number is 01898765432,1
4962,Contact me at david@gmail.com,1
4963,My NID number is 9876543210,1
4964,My name is Nusrat Jahan and my phone number is 01898765432,1
4965,ami thaki Dhaka Bangladesh,0
4966,My name is Nusrat Jahan and my phone number is 01712345678,1
4967,My name is Nusrat Jahan and my phone number is 01955667788,1
4968,I live at Dhaka Bangladesh,0
4969,I live at New York USA,0
4970,I live at Chittagong Bangladesh,0
4971,ami thaki Chittagong Bangladesh,0
4972,amar email holo david@gmail.com,1
4973,Nusrat Jahan lives in New York USA and email is rahim@gmail.com,1
4974,My NID number is 9876543210,1
4975,amar email holo david@gmail.com,1
4976,David Miller lives in New York USA and email is john@yahoo.com,1
4977,ami thaki Chittagong Bangladesh,0
4978,amar nam Nusrat Jahan amar phone 01712345678,1
4979,Contact me at david@gmail.com,1
4980,amar nam John Smith amar phone 01712345678,1
4981,amar nam Nusrat Jahan amar phone 01955667788,1
4982,My NID number is 1234567890,1
4983,My NID number is 9876543210,1
4984,John Smith lives in New York USA and email is rahim@gmail.com,1
4985,amar email holo rahim@gmail.com,1
4986,I live at New York USA,0
4987,amar email holo david@gmail.com,1
4988,amar email holo rahim@gmail.com,1
4989,Contact me at rahim@gmail.com,1
4990,My NID number is 1234567890,1
4991,ami thaki Dhaka Bangladesh,0
4992,Nusrat Jahan lives in Dhaka Bangladesh and email is rahim@gmail.com,1
4993,My name is John Smith and my phone number is 01712345678,1
4994,I live at Chittagong Bangladesh,0
4995,amar nam John Smith amar phone 01898765432,1
4996,I live at Chittagong Bangladesh,0
4997,amar nam David Miller amar phone 01955667788,1
4998,Rahim Ahmed lives in Chittagong Bangladesh and email is david@gmail.com,1
4999,David Miller lives in Chittagong Bangladesh and email is john@yahoo.com,1
5000,The university campus is large,0
5001,I am studying computer science,0
5002,The university campus is large,0
5003,The university campus is large,0
5004,I like learning NLP,0
5005,I like learning NLP,0
5006,Today is a beautiful day,0
5007,The university campus is large,0
5008,I like learning NLP,0
5009,I like learning NLP,0
5010,I like learning NLP,0
5011,Today is a beautiful day,0
5012,Machine learning is interesting,0
5013,I am studying computer science,0
5014,Machine learning is interesting,0
5015,The university campus is large,0
5016,Machine learning is interesting,0
5017,I am studying computer science,0
5018,Machine learning is interesting,0
5019,Machine learning is interesting,0
5020,I like learning NLP,0
5021,I like learning NLP,0
5022,I am studying computer science,0
5023,Today is a beautiful day,0
5024,I like learning NLP,0
5025,The university campus is large,0
5026,The university campus is large,0
5027,I am studying computer science,0
5028,Machine learning is interesting,0
5029,I like learning NLP,0
5030,Today is a beautiful day,0
5031,Machine learning is interesting,0
5032,I am studying computer science,0
5033,I am studying computer science,0
5034,The university campus is large,0
5035,Machine learning is interesting,0
5036,The university campus is large,0
5037,Machine learning is interesting,0
5038,Machine learning is interesting,0
5039,I like learning NLP,0
5040,I am studying computer science,0
5041,Machine learning is interesting,0
5042,The university campus is large,0
5043,I like learning NLP,0
5044,Machine learning is interesting,0
5045,I like learning NLP,0
5046,Today is a beautiful day,0
5047,I am studying computer science,0
5048,I am studying computer science,0
5049,I am studying computer science,0
5050,I like learning NLP,0
5051,The university campus is large,0
5052,I am studying computer science,0
5053,Today is a beautiful day,0
5054,I am studying computer science,0
5055,Machine learning is interesting,0
5056,Today is a beautiful day,0
5057,The university campus is large,0
5058,The university campus is large,0
5059,Machine learning is interesting,0
5060,I am studying computer science,0
5061,Today is a beautiful day,0
5062,The university campus is large,0
5063,The university campus is large,0
5064,I like learning NLP,0
5065,The university campus is large,0
5066,Today is a beautiful day,0
5067,I am studying computer science,0
5068,I like learning NLP,0
5069,Today is a beautiful day,0
5070,Machine learning is interesting,0
5071,I like learning NLP,0
5072,Machine learning is interesting,0
5073,Machine learning is interesting,0
5074,I am studying computer science,0
5075,Machine learning is interesting,0
5076,Machine learning is interesting,0
5077,The university campus is large,0
5078,The university campus is large,0
5079,I am studying computer science,0
5080,I like learning NLP,0
5081,Today is a beautiful day,0
5082,I am studying computer science,0
5083,I am studying computer science,0
5084,I like learning NLP,0
5085,I like learning NLP,0
5086,I like learning NLP,0
5087,Machine learning is interesting,0
5088,I am studying computer science,0
5089,The university campus is large,0
5090,Today is a beautiful day,0
5091,I like learning NLP,0
5092,I am studying computer science,0
5093,The university campus is large,0
5094,Machine learning is interesting,0
5095,I am studying computer science,0
5096,Machine learning is interesting,0
5097,Today is a beautiful day,0
5098,I am studying computer science,0
5099,The university campus is large,0
5100,The university campus is large,0
5101,I am studying computer science,0
5102,Machine learning is interesting,0
5103,The university campus is large,0
5104,I like learning NLP,0
5105,I am studying computer science,0
5106,I am studying computer science,0
5107,Today is a beautiful day,0
5108,Today is a beautiful day,0
5109,The university campus is large,0
5110,The university campus is large,0
5111,The university campus is large,0
5112,I am studying computer science,0
5113,Machine learning is interesting,0
5114,I like learning NLP,0
5115,I like learning NLP,0
5116,The university campus is large,0
5117,I like learning NLP,0
5118,I like learning NLP,0
5119,Machine learning is interesting,0
5120,The university campus is large,0
5121,The university campus is large,0
5122,I like learning NLP,0
5123,I like learning NLP,0
5124,Machine learning is interesting,0
5125,I am studying computer science,0
5126,Machine learning is interesting,0
5127,The university campus is large,0
5128,Machine learning is interesting,0
5129,Today is a beautiful day,0
5130,Today is a beautiful day,0
5131,I am studying computer science,0
5132,I like learning NLP,0
5133,Today is a beautiful day,0
5134,Today is a beautiful day,0
5135,The university campus is large,0
5136,I am studying computer science,0
5137,Machine learning is interesting,0
5138,I am studying computer science,0
5139,The university campus is large,0
5140,I like learning NLP,0
5141,Machine learning is interesting,0
5142,I like learning NLP,0
5143,I like learning NLP,0
5144,I like learning NLP,0
5145,Machine learning is interesting,0
5146,I like learning NLP,0
5147,The university campus is large,0
5148,I like learning NLP,0
5149,Machine learning is interesting,0
5150,Machine learning is interesting,0
5151,I like learning NLP,0
5152,I like learning NLP,0
5153,I am studying computer science,0
5154,I like learning NLP,0
5155,I am studying computer science,0
5156,The university campus is large,0
5157,The university campus is large,0
5158,I am studying computer science,0
5159,I like learning NLP,0
5160,Today is a beautiful day,0
5161,Today is a beautiful day,0
5162,I am studying computer science,0
5163,The university campus is large,0
5164,The university campus is large,0
5165,The university campus is large,0
5166,I like learning NLP,0
5167,I like learning NLP,0
5168,I like learning NLP,0
5169,Today is a beautiful day,0
5170,I am studying computer science,0
5171,The university campus is large,0
5172,The university campus is large,0
5173,Today is a beautiful day,0
5174,The university campus is large,0
5175,Machine learning is interesting,0
5176,I like learning NLP,0
5177,I like learning NLP,0
5178,Today is a beautiful day,0
5179,I am studying computer science,0
5180,The university campus is large,0
5181,I like learning NLP,0
5182,The university campus is large,0
5183,Machine learning is interesting,0
5184,Today is a beautiful day,0
5185,Machine learning is interesting,0
5186,I am studying computer science,0
5187,I am studying computer science,0
5188,The university campus is large,0
5189,The university campus is large,0
5190,I like learning NLP,0
5191,Machine learning is interesting,0
5192,Machine learning is interesting,0
5193,Today is a beautiful day,0
5194,The university campus is large,0
5195,I like learning NLP,0
5196,I like learning NLP,0
5197,Machine learning is interesting,0
5198,The university campus is large,0
5199,I am studying computer science,0
5200,The university campus is large,0
5201,Machine learning is interesting,0
5202,Today is a beautiful day,0
5203,The university campus is large,0
5204,I like learning NLP,0
5205,I am studying computer science,0
5206,I am studying computer science,0
5207,I am studying computer science,0
5208,Machine learning is interesting,0
5209,Machine learning is interesting,0
5210,I like learning NLP,0
5211,Today is a beautiful day,0
5212,I like learning NLP,0
5213,The university campus is large,0
5214,I like learning NLP,0
5215,Machine learning is interesting,0
5216,Today is a beautiful day,0
5217,The university campus is large,0
5218,I like learning NLP,0
5219,The university campus is large,0
5220,Today is a beautiful day,0
5221,Machine learning is interesting,0
5222,I like learning NLP,0
5223,Today is a beautiful day,0
5224,I like learning NLP,0
5225,Today is a beautiful day,0
5226,Today is a beautiful day,0
5227,I like learning NLP,0
5228,Machine learning is interesting,0
5229,I am studying computer science,0
5230,Machine learning is interesting,0
5231,The university campus is large,0
5232,I am studying computer science,0
5233,I like learning NLP,0
5234,I am studying computer science,0
5235,The university campus is large,0
5236,I like learning NLP,0
5237,Today is a beautiful day,0
5238,Machine learning is interesting,0
5239,The university campus is large,0
5240,Machine learning is interesting,0
5241,I am studying computer science,0
5242,I like learning NLP,0
5243,The university campus is large,0
5244,Today is a beautiful day,0
5245,The university campus is large,0
5246,I like learning NLP,0
5247,Machine learning is interesting,0
5248,The university campus is large,0
5249,I am studying computer science,0
5250,The university campus is large,0
5251,I like learning NLP,0
5252,Machine learning is interesting,0
5253,I am studying computer science,0
5254,Today is a beautiful day,0
5255,I like learning NLP,0
5256,I am studying computer science,0
5257,I am studying computer science,0
5258,I like learning NLP,0
5259,Today is a beautiful day,0
5260,I like learning NLP,0
5261,The university campus is large,0
5262,Today is a beautiful day,0
5263,I am studying computer science,0
5264,The university campus is large,0
5265,Machine learning is interesting,0
5266,The university campus is large,0
5267,Today is a beautiful day,0
5268,Machine learning is interesting,0
5269,Today is a beautiful day,0
5270,Machine learning is interesting,0
5271,Machine learning is interesting,0
5272,The university campus is large,0
5273,I like learning NLP,0
5274,Machine learning is interesting,0
5275,Today is a beautiful day,0
5276,Today is a beautiful day,0
5277,Today is a beautiful day,0
5278,The university campus is large,0
5279,Machine learning is interesting,0
5280,Today is a beautiful day,0
5281,The university campus is large,0
5282,Today is a beautiful day,0
5283,I am studying computer science,0
5284,Today is a beautiful day,0
5285,Today is a beautiful day,0
5286,The university campus is large,0
5287,I am studying computer science,0
5288,I am studying computer science,0
5289,I like learning NLP,0
5290,Machine learning is interesting,0
5291,The university campus is large,0
5292,Machine learning is interesting,0
5293,I am studying computer science,0
5294,I am studying computer science,0
5295,Machine learning is interesting,0
5296,I am studying computer science,0
5297,Today is a beautiful day,0
5298,The university campus is large,0
5299,I am studying computer science,0
5300,Today is a beautiful day,0
5301,I am studying computer science,0
5302,Machine learning is interesting,0
5303,I am studying computer science,0
5304,Today is a beautiful day,0
5305,I like learning NLP,0
5306,Machine learning is interesting,0
5307,Today is a beautiful day,0
5308,I am studying computer science,0
5309,Machine learning is interesting,0
5310,I am studying computer science,0
5311,Machine learning is interesting,0
5312,I like learning NLP,0
5313,I am studying computer science,0
5314,I like learning NLP,0
5315,I am studying computer science,0
5316,The university campus is large,0
5317,The university campus is large,0
5318,Machine learning is interesting,0
5319,I like learning NLP,0
5320,Today is a beautiful day,0
