id,text
5714,I am studying computer science
5715,The university campus is large
5716,I like learning NLP
5717,I like learning NLP
5718,The university campus is large
5719,Machine learning is interesting
5720,The university campus is large
5721,I am studying computer science
5722,Machine learning is interesting
5723,I like learning NLP
5724,Machine learning is interesting
5725,I am studying computer science
5726,Machine learning is interesting
5727,Today is a beautiful day
5728,I like learning NLP
5729,I like learning NLP
5730,The university campus is large
5731,I like learning NLP
5732,Machine learning is interesting
5733,Today is a beautiful day
5734,I like learning NLP
5735,I am studying computer science
5736,Today is a beautiful day
5737,The university campus is large
5738,Today is a beautiful day
5739,I am studying computer science
5740,Today is a beautiful day
5741,I am studying computer science
5742,The university campus is large
5743,The university campus is large
5744,I am studying computer science
5745,I like learning NLP
5746,Machine learning is interesting
5747,The university campus is large
5748,Machine learning is interesting
5749,I like learning NLP
5750,The university campus is large
5751,The university campus is large
5752,Machine learning is interesting
5753,I like learning NLP
5754,Machine learning is interesting
5755,The university campus is large
5756,I am studying computer science
5757,Today is a beautiful day
5758,The university campus is large
5759,The university campus is large
5760,Today is a beautiful day
5761,I like learning NLP
5762,Machine learning is interesting
5763,I am studying computer science
5764,I am studying computer science
5765,Today is a beautiful day
5766,I am studying computer science
5767,Machine learning is interesting
5768,I like learning NLP
5769,The university campus is large
5770,Machine learning is interesting
5771,Today is a beautiful day
5772,I am studying computer science
5773,I like learning NLP
5774,The university campus is large
5775,I like learning NLP
5776,I am studying computer science
5777,Today is a beautiful day
5778,I like learning NLP
5779,I am studying computer science
5780,I like learning NLP
5781,Today is a beautiful day
5782,I like learning NLP
5783,The university campus is large
5784,Today is a beautiful day
5785,I like learning NLP
5786,I am studying computer science
5787,I like learning NLP
5788,Today is a beautiful day
5789,The university campus is large
5790,I like learning NLP
5791,The university campus is large
5792,Machine learning is interesting
5793,Today is a beautiful day
5794,I like learning NLP
5795,The university campus is large
5796,Today is a beautiful day
5797,I am studying computer science
5798,I like learning NLP
5799,Today is a beautiful day
5800,I am studying computer science
5801,Machine learning is interesting
5802,I am studying computer science
5803,I like learning NLP
5804,Machine learning is interesting
5805,I am studying computer science
5806,Today is a beautiful day
5807,The university campus is large
5808,The university campus is large
5809,Today is a beautiful day
5810,Machine learning is interesting
5811,The university campus is large
5812,I am studying computer science
5813,Machine learning is interesting
5814,Machine learning is interesting
5815,The university campus is large
5816,Machine learning is interesting
5817,I like learning NLP
5818,I like learning NLP
5819,Today is a beautiful day
5820,Machine learning is interesting
5821,The university campus is large
5822,The university campus is large
5823,The university campus is large
5824,The university campus is large
5825,I am studying computer science
5826,The university campus is large
5827,I am studying computer science
5828,I like learning NLP
5829,Machine learning is interesting
5830,I like learning NLP
5831,The university campus is large
5832,The university campus is large
5833,Today is a beautiful day
5834,The university campus is large
5835,I am studying computer science
5836,Machine learning is interesting
5837,Machine learning is interesting
5838,Today is a beautiful day
5839,The university campus is large
5840,I like learning NLP
5841,Machine learning is interesting
5842,I am studying computer science
5843,I am studying computer science
5844,Today is a beautiful day
5845,I am studying computer science
5846,Today is a beautiful day
5847,Machine learning is interesting
5848,Today is a beautiful day
5849,Today is a beautiful day
5850,I am studying computer science
5851,The university campus is large
5852,I am studying computer science
5853,Machine learning is interesting
5854,I am studying computer science
5855,I like learning NLP
5856,Today is a beautiful day
5857,The university campus is large
5858,Machine learning is interesting
5859,Machine learning is interesting
5860,I like learning NLP
5861,Today is a beautiful day
5862,Machine learning is interesting
5863,I am studying computer science
5864,Today is a beautiful day
5865,I am studying computer science
5866,Machine learning is interesting
5867,The university campus is large
5868,Machine learning is interesting
5869,I like learning NLP
5870,I am studying computer science
5871,The university campus is large
5872,Machine learning is interesting
5873,I am studying computer science
5874,The university campus is large
5875,Machine learning is interesting
5876,Today is a beautiful day
5877,Today is a beautiful day
5878,Today is a beautiful day
5879,I like learning NLP
5880,Machine learning is interesting
5881,The university campus is large
5882,The university campus is large
5883,I like learning NLP
5884,The university campus is large
5885,Machine learning is interesting
5886,Machine learning is interesting
5887,Machine learning is interesting
5888,I am studying computer science
5889,Machine learning is interesting
5890,I am studying computer science
5891,Today is a beautiful day
5892,I am studying computer science
5893,Machine learning is interesting
5894,Today is a beautiful day
5895,The university campus is large
5896,I like learning NLP
5897,Machine learning is interesting
5898,The university campus is large
5899,Today is a beautiful day
5900,Machine learning is interesting
5901,Today is a beautiful day
5902,Machine learning is interesting
5903,Today is a beautiful day
5904,I am studying computer science
5905,The university campus is large
5906,Machine learning is interesting
5907,I am studying computer science
5908,I like learning NLP
5909,Machine learning is interesting
5910,I am studying computer science
5911,I like learning NLP
5912,Machine learning is interesting
5913,I am studying computer science
5914,I am studying computer science
5915,I like learning NLP
5916,I like learning NLP
5917,I like learning NLP
5918,The university campus is large
5919,I like learning NLP
5920,Machine learning is interesting
5921,Machine learning is interesting
5922,I am studying computer science
5923,The university campus is large
5924,I am studying computer science
5925,I am studying computer science
5926,Today is a beautiful day
5927,I like learning NLP
5928,Machine learning is interesting
5929,Today is a beautiful day
5930,Today is a beautiful day
5931,The university campus is large
5932,The university campus is large
5933,Today is a beautiful day
5934,The university campus is large
5935,Today is a beautiful day
5936,The university campus is large
5937,The university campus is large
5938,I am studying computer science
5939,I like learning NLP
5940,Today is a beautiful day
5941,Today is a beautiful day
5942,Today is a beautiful day
5943,The university campus is large
5944,Machine learning is interesting
5945,I like learning NLP
5946,Today is a beautiful day
5947,Machine learning is interesting
5948,I am studying computer science
5949,I am studying computer science
5950,Today is a beautiful day
5951,Machine learning is interesting
5952,I am studying computer science
5953,Machine learning is interesting
5954,I like learning NLP
5955,The university campus is large
5956,Machine learning is interesting
5957,The university campus is large
5958,Machine learning is interesting
5959,The university campus is large
5960,Machine learning is interesting
5961,Today is a beautiful day
5962,Today is a beautiful day
5963,Today is a beautiful day
5964,Today is a beautiful day
5965,The university campus is large
5966,I like learning NLP
5967,Today is a beautiful day
5968,The university campus is large
5969,Machine learning is interesting
5970,The university campus is large
5971,I am studying computer science
5972,The university campus is large
5973,I like learning NLP
5974,I am studying computer science
5975,I like learning NLP
5976,I like learning NLP
5977,I am studying computer science
5978,Today is a beautiful day
5979,Machine learning is interesting
5980,I am studying computer science
5981,Today is a beautiful day
5982,I am studying computer science
5983,I am studying computer science
5984,I am studying computer science
5985,Machine learning is interesting
